aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14808700,lsidyv3424e8e3,"davenport, robert, fl. 1623.","davenport, robert",https://www.wikidata.org/wiki/Q2620071,Q2620071,"the city-night-cap: or, crede quod habes, & habes. a tragi-comedy ... as it was acted with great applause, by her majesties servants, at the phœnix in drury lane. [electronic resource]","the city-night-cap: or, crede quod habes, & habes. a tragi-comedy","as it was acted with great applause, by her majesties servants, at the phœnix in drury lane....",,,,,,"cottrel, for samuel speed london : ja, 1661.",1661,london,cottrel for samuel speed ja,comedy
14808920,lsidyv338f61aa,"dekker, thomas, approximately 1572-1632.","dekker, thomas",https://www.wikidata.org/wiki/Q336189,Q336189,the wonder of a kingdome. [a comedy.] [electronic resource],the wonder of a kingdome,[a comedy.],,,,,,"london : robert raworth, for nicholas vavasour, 1636.",1636,london,robert raworth for nicholas vavasour,comedy
14809020,lsidyv3498b2cf,"de vere, florence.","de vere, florence",https://www.wikidata.org/wiki/Q18159642,Q18159642,"eugénie; or, the spanish bride. [in verse. with “the lady and the lawyers ... a comedy.”] [electronic resource]","eugénie; or, the spanish bride",[in verse. with “the lady and the lawyers ... a comedy.”],,,,,,"london : ward & lock, 1856.",1856,london,ward & lock,comedy
14809051,lsidyv315cbc64,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"five miles off: or, the finger-post; a comedy, in three acts, etc. [with a prologue and epilogue by george colman.] [electronic resource]","five miles off: or, the finger-post; a comedy, in three acts, etc.",[with a prologue and epilogue by george colman.],,,,,,"london : barker & son, 1806.",1806,london,barker & son,comedy
14809052,lsidyv34948528,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"[five miles off: or, the finger-post; a comedy, in three acts, etc. [with a prologue and epilogue by george colman.]] [electronic resource]","five miles off: or, the finger-post; a comedy, in three acts, etc.",[with a prologue and epilogue by george colman.],a new edition,,,,,"london : j. barker, 1809.",1809,london,j. barker,comedy
14809053,lsidyv349475e3,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"guilty or not guilty: a comedy, in five acts, etc. [based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.] [electronic resource]","guilty or not guilty: a comedy, in five acts, etc.","[based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]",,"lafontaine, august heinrich julius, 1758-1831.","lafontaine, august heinrich julius",,,"london : lackington, allen, & co., 1804.",1804,london,lackington allen & co.,comedy
14809054,lsidyv34947cbc,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"[guilty or not guilty: a comedy, in five acts, etc. [based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]] [electronic resource]","guilty or not guilty: a comedy, in five acts, etc.","[based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]",the second edition,"lafontaine, august heinrich julius, 1758-1831.","lafontaine, august heinrich julius",,,"london : lackington, allen, & co., 1804.",1804,london,lackington allen & co.,comedy
14809055,lsidyv34947fdd,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"[guilty or not guilty: a comedy, in five acts, etc. [based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]] [electronic resource]","guilty or not guilty: a comedy, in five acts, etc.","[based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]",the third edition,"lafontaine, august heinrich julius, 1758-1831.","lafontaine, august heinrich julius",,,"london : lackington, allen, & co., 1804.",1804,london,lackington allen & co.,comedy
14809269,lsidyv34270012,"dogget, thomas.","dogget, thomas",https://www.wikidata.org/wiki/Q7789011,Q7789011,the country wake: a comedy. [in five acts and in prose.] [electronic resource],the country wake: a comedy,[in five acts and in prose.],,,,,,"london, 1696.",1696,london,,comedy
14809479,lsidyv3390f8b2,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"the kind keeper; or, mr. limberham: a comedy: as it was acted at the duke's theatre by his royal highnesses servants. [electronic resource]","the kind keeper; or, mr. limberham: a comedy",as it was acted at the duke's theatre by his royal highnesses servants,,,,,,"printed for r. bentley, & m. magnes : london, 1680.",1680,london,printed for r. bentley & m. magnes : london,comedy
14809480,lsidyv31b2bec2,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[the kind keeper; or, mr. limberham: a comedy: as it was acted at the duke's theatre by his royal highnesses servants.] [electronic resource]","the kind keeper; or, mr. limberham: a comedy",as it was acted at the duke's theatre by his royal highnesses servants,another edition,,,,,"printed for r. bentley, & m. magnes : london, 1690.",1690,london,printed for r. bentley & m. magnes : london,comedy
14809484,lsidyv345ca8d7,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"love triumphant; or, nature will prevail. a tragi-comedy. as it is acted at the theatre royal, by their majesties servants. [electronic resource]","love triumphant; or, nature will prevail. a tragi-comedy","as it is acted at the theatre royal, by their majesties servants",,,,,,"printed for jacob tonson : london, 1694.",1694,london,printed for jacob tonson,comedy
