aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14826021,lsidyv32b67af8,"morton, thomas, dramatist, the elder.","morton, thomas, the elder",,,"the knight of snowdoun; a musical drama, in three acts. [founded upon sir walter scott's “lady of the lake.”] [electronic resource]","the knight of snowdoun; a musical drama, in three acts",[founded upon sir walter scott's “lady of the lake.”],,"scott, walter, sir, 1771-1832","scott, walter",,,"london, 1811.",1811,london,,play
14826042,lsidyv349877fb,"moubrey, lilian, and pollock (walter herries)","moubrey, lilian, walter herries",,,king and artist. a romantic play in five acts. [electronic resource],king and artist. a romantic play in five acts,,,"pollock, walter herries.","pollock, walter herries",,,"london : w. heinemann, 1897.",1897,london,w. heinemann,play
14826052,lsidyv2eb15c6a,,,,,"[the mountaineers; a play in three acts [and in prose.] [by george colman, the younger.]] [electronic resource]",the mountaineers; a play in three acts,"[and in prose.] [by george colman, the younger.]",another edition,"colman, george, 1762-1836.","colman, george",,,"london : j. debrett, 1795.",1795,london,j. debrett,play
14826159,lsidyv34eca7c5,"murphy, louisiana.","murphy, louisiana",,,"dunmore, or the days of the land league. an irish dramatic episode of our own times. [electronic resource]","dunmore, or the days of the land league. an irish dramatic episode of our own times",,,,,,,"dublin : m. h. gill & son, 1888.",1888,dublin,m. h. gill & son,play
14826244,lsidyv3498c63c,,,,,"the prince of naples; or, the gipsy's tale. a play in five acts [and in verse]. [electronic resource]","the prince of naples; or, the gipsy's tale. a play in five acts",[and in verse],,,,,,"london, [1830?]",1830,london,,play
14826266,lsidyv349b3ea4,"naylor, samuel.",Samuel Naylor,https://www.wikidata.org/wiki/Q95883753,Q95883753,"ceracchi, a drama, and other poems. (passages translated from the faust of goethe.). [electronic resource]","ceracchi, a drama, and other poems",(passages translated from the faust of goethe.),,,,,,"maidenhead, [1839.]",1839,maidenhead,,play
14826281,lsidyv34999f5b,"neil, ross, pseud. [i.e. miss isabella harwood.]",Isabella Harwood,https://www.wikidata.org/wiki/Q18529223,Q18529223,arabella stuart. the heir of lynne. tasso. plays. [electronic resource],arabella stuart. the heir of lynne. tasso. plays,,,,,,,"london, 1879.",1879,london,,play
14826282,lsidyv34997ace,"neil, ross, pseud. [i.e. miss isabella harwood.]",Isabella Harwood,https://www.wikidata.org/wiki/Q18529223,Q18529223,"elfinella; or, home from fairyland. lord and lady russell. [plays.] [electronic resource]","elfinella; or, home from fairyland. lord and lady russell",[plays.],,,,,,"london, 1876.",1876,london,,play
14826284,lsidyv34996d36,"neil, ross, pseud. [i.e. miss isabella harwood.]",Isabella Harwood,https://www.wikidata.org/wiki/Q18529223,Q18529223,"plays. the cid. the king and the angel. duke for a day; or, the tailor of brussels. [electronic resource]","plays. the cid. the king and the angel. duke for a day; or, the tailor of brussels",,,,,,,"london : ellis and white, 1874.",1874,london,ellis and white,play
14826347,lsidyv349b990b,"newnham, francis, rev.","newnham, francis",,,"[the pleasures of anarchy. a dramatic poem [in five acts and in verse] ... first published upon the jubilee 1809; next “intended for the reflection of youth,” in 1815; and, now, as a warning to the nursery. with preface, notes, appendix. (supplement 1-4. notes added, in january 1859, unto fourth supplement, etc.)] [electronic resource]",the pleasures of anarchy. a dramatic poem,"first published upon the jubilee 1809; next “intended for the reflection of youth,” in 1815; and, now, as a warning to the nursery. with preface, notes, appendix. (supplement 1-4. notes added, in january 1859, unto fourth supplement, etc.)... [in five acts and in verse]",third edition,,,,,"london, 1829.",1829,london,,play
14826388,lsidyv32be4d65,,,,,"nigel; or, the crown jewels: a play in five acts [in verse; founded on sir walter scott's novel “the fortunes of nigel”], etc. [electronic resource]","nigel; or, the crown jewels: a play in five acts","[in verse; founded on sir walter scott's novel “the fortunes of nigel”], etc.",,"scott, walter, sir, 1771-1832","scott, walter",,,"london, 1823.",1823,london,,play
14826412,lsidyv3a306245,"nisbet, hume.",Hume Nisbet,https://www.wikidata.org/wiki/Q15488701,Q15488701,"her loving slave. a romance of sedgemoor ... from an unpublished drama by mr. h. moss, etc. [electronic resource]",her loving slave. a romance of sedgemoor,"from an unpublished drama by mr. h. moss, etc...",,"moss, hugh.","moss, hugh",,,"london : digby & long, [1894.].",1894,london,digby & long,play
14826566,lsidyv34ecd875,"o'brien, charlotte.","o'brien, charlotte",,,a tale of venice: a drama. and lyrics. [electronic resource],a tale of venice: a drama. and lyrics,,,,,,,"dublin : m. h. gill & son, 1880.",1880,dublin,m. h. gill & son,play
14826847,lsidyv2eb11619,,,,,"philoctetes in lemnos. a drama, in three acts [and in verse]; to which is prefixed a green room scene, exhibiting a sketch of the present theatrical taste. by ... oxoniensis [i.e. thomas monro]. [electronic resource]","philoctetes in lemnos. a drama, in three acts","[and in verse]; to which is prefixed a green room scene, exhibiting a sketch of the present theatrical taste. by",,"monro, thomas, of magdalen college, oxford.","monro, thomas",,,"london, 1795.",1795,london,,play
14826849,lsidyv34949f4c,"p., a. h.",H P A,,,"beatrice of ferrara. a tragic drama, in three acts [in verse; adapted by a. h. p., i.e. a. h. plunkett, from “one in a thousand,” by g. p. r. james.] [electronic resource]","beatrice of ferrara. a tragic drama, in three acts","[in verse; adapted by a. h. p., i.e. a. h. plunkett, from “one in a thousand,” by g. p. r. james.]",,"james, g. p. r. (george payne rainsford), 1801?-1860 -- plunkett, arthur hume.","james, george payne rainsford |plunkett, arthur hume",,,"london, 1837.",1837,london,,play
14826920,lsidyv397868c7,"palmer, afterwards orpen-palmer, abram henry herbert.","palmer, afterwards orpenpalmer, abram henry herbert",,,"jezebel: a dramatic poem, etc. [electronic resource]","jezebel: a dramatic poem, etc.",,,,,,,"pp. 84. e. stock: london, 1894.",1894,london,e. stock,play
14826971,lsidyv33920f31,"parker, henry meredith.",Henry Meredith Parker,https://www.wikidata.org/wiki/Q24035000,Q24035000,"the draught of immortality, and other poems. with cromwell, a dramatic sketch [in verse]. [electronic resource]","the draught of immortality, and other poems. with cromwell, a dramatic sketch",[in verse],,,,,,"london, 1827.",1827,london,,play
14826972,lsidyv349c5704,"parker, john alfred.","Parker, Alfred John",,,"ernest england; or, a soul laid bare. a drama for the closet. [in five acts and in prose and verse.] [electronic resource]","ernest england; or, a soul laid bare. a drama for the closet",[in five acts and in prose and verse.],,,,,,"london : leadenhall press, 1895.",1895,london,leadenhall press,play
14826977,lsidyv3a401fd8,"parker, nella.","parker, nella",,,dramas of to-day. [tales.] [electronic resource],dramas of to-day,[tales.],,,,,,"london : a. constable & co., 1896.",1896,london,a. constable & co.,play
14827040,lsidyv345aa513,,,,,"pathomachia: or, the battell of affections. shadowed by a faigned siedge of the citie pathopolis. [an allegorical play in five acts and in prose.] written some yeeres since, and now first published by a friend of the deceased author. [electronic resource]","pathomachia: or, the battell of affections. shadowed by a faigned siedge of the citie pathopolis","[an allegorical play in five acts and in prose.] written some yeeres since, and now first published by a friend of the deceased author",,,,,,"london : t. and r. cotes, for f. constable, 1630.",1630,london,t. and r. cotes for f. constable,play
14827057,lsidyv3498f71e,,,,,the fall of poland in 1794: an historical tragic drama in five acts [and in verse]. by a patriot. [electronic resource],the fall of poland in 1794: an historical tragic drama in five acts,[and in verse]. by a patriot,,,,,,"london, 1855.",1855,london,,play
14827064,lsidyv3499149c,"patterson, robert hogarth.",Robert Hogarth Patterson,https://www.wikidata.org/wiki/Q16863881,Q16863881,robespierre: a lyrical drama [in three acts] ... with a preface on the new phase of the modern drama. [electronic resource],robespierre: a lyrical drama,with a preface on the new phase of the modern drama.... [in three acts],,,,,,"edinburgh and london, 1877.",1877,london & edinburgh,,play
14827139,lsidyv39f571e7,"pearce, paulin huggett.","pearce, paulin huggett",,,godwin island; a play [in five acts and in verse]; and swimming book. [electronic resource],godwin island; a play; and swimming book,[in five acts and in verse],,,,,,"london, [1872.]",1872,london,,play
14827176,lsidyv39451e5c,"pemberton, harriet louisa childe.",Harriet L. Childe-Pemberton,https://www.wikidata.org/wiki/Q18205922,Q18205922,"dead letters, and other narrative and dramatic pieces. [electronic resource]","dead letters, and other narrative and dramatic pieces",,,,,,,"pp. vi. 125. ward, lock & co.: london, 1896.",1896,london,ward lock & co.,play
14827195,lsidyv308368b4,"pendered, mary lucy.",Mary L. Pendered,https://www.wikidata.org/wiki/Q57394552,Q57394552,a pastoral played out. [electronic resource],a pastoral played out,,,,,,,"london : w. heinemann, 1895.",1895,london,w. heinemann,play
14827312,lsidyv349bb9f2,,,,,"philæ; or, the throne of the priest. a drama of ancient egypt, in three acts. second edition, revised. [electronic resource]","philæ; or, the throne of the priest. a drama of ancient egypt, in three acts","second edition, revised",,,,,,"london : chapman & hall, 1882.",1882,london,chapman & hall,play
14827367,lsidyv345cad8d,,,,,"[the phoenix, etc. [a dramatic piece, in verse and prose. by t. middleton.]] [electronic resource]","the phoenix, etc.","[a dramatic piece, in verse and prose. by t. middleton.]",another edition,"middleton, thomas, dramatist.","middleton, thomas,",,,"london : printed by t. h. for r. meigher, 1630.",1630,london,printed by t. h. for r. meigher,play
14827422,lsidyv32b6f635,"pindar, peter, pseud. [i.e. john wolcot.]",John Wolcot,https://www.wikidata.org/wiki/Q707652,Q707652,"the cap. a satiric poem, including most of the dramatic writers of the present day. by peter pindar. [electronic resource]","the cap. a satiric poem,",including most of the dramatic writers of the present day. by peter pindar,,,,,,"london, [1795?]",1795,london,,play
14827440,lsidyv34ecff04,"pinero, arthur wing, sir, 1855-1934.",Arthur Wing Pinero,https://www.wikidata.org/wiki/Q712073,Q712073,"the beauty stone. an original romantic musical drama ... by a. w. pinero, j. c. carr, and a. sullivan. [electronic resource]",the beauty stone. an original romantic musical drama,"by a. w. pinero, j. c. carr, and a. sullivan...",,"carr, joseph william comyns.","carr, joseph william comyns",,,"london : chappell & co., [1898.].",1898,london,chappell & co.,play
14827483,lsidyv3499da69,"planché, j. r. (james robinson), 1796-1880.",James Planché,https://www.wikidata.org/wiki/Q1680990,Q1680990,"reputation: or, the state secret. a play, in five acts [and in verse]. [electronic resource]","reputation: or, the state secret. a play, in five acts",[and in verse],,,,,,"london, [1833.]",1833,london,,play
14827492,lsidyv3503728d,"platt, william, miscellaneous writer.","platt, william",,,"youth's love-lore: being a romantic play [in three acts and in verse], the first written work of w. platt. bound up with a story by his brother j. platt, originator of the grim legend on which both pieces are based. [electronic resource]",youth's love-lore: being a romantic play,"[in three acts and in verse], the first written work of w. platt. bound up with a story by his brother j. platt, originator of the grim legend on which both pieces are based",,,,,,"london : privately printed, 1896.",1896,london,privately printed,play
14827497,lsidyv2ae5cc1a,"playfair, hugh lyon, sir.",Hugh Lyon Playfair,https://www.wikidata.org/wiki/Q5931547,Q5931547,"memoirs of sir h. l. playfair, etc. [electronic resource]","memoirs of sir h. l. playfair, etc.",,,,,,,"st. andrews, 1861.",1861,st. andrews,,play
14827499,lsidyv3cba5a91,"playfair, robert lambert, sir, k.c.m.g.",Lambert Playfair,https://www.wikidata.org/wiki/Q3435647,Q3435647,algeria. report by consul-general playfair of his tour to la calle and in the country of the khomair. [with map.] [electronic resource],algeria. report by consul-general playfair of his tour to la calle and in the country of the khomair,[with map.],,,,,,"[london, 1884]",1884,london,,play
